project_id,is_geocoded,project_title,donors,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,status,transactions_start_year,transactions_end_year,total_commitments,total_disbursements,transaction_year,transaction_currency,transaction_value,primary_sectors
P099231,1,Financial Sector Support Project,World Bank,DAC,Tanzania,TZA,151|240,"Banking and financial services|Government and civil society, general",Completion,2006,2013,16471549.2695,6383355.38965,2006.0,USD,16471549.2695,Banking and financial services
P099231,1,Financial Sector Support Project,World Bank,DAC,Tanzania,TZA,151|240,"Banking and financial services|Government and civil society, general",Completion,2006,2013,16471549.2695,6383355.38965,2006.0,USD,6383355.38965,Banking and financial services
P082885,1,NICARAGUA PRSC I,World Bank,DAC,Nicaragua,NIC,151|120|310|112,"Agriculture, forestry, fishing|Health|Government and civil society, general|Basic education",Completion,2004,2006,81986466.494,77657458.0834,2004.0,USD,81986466.494,"Agriculture, forestry, fishing"
P082885,1,NICARAGUA PRSC I,World Bank,DAC,Nicaragua,NIC,151|120|310|112,"Agriculture, forestry, fishing|Health|Government and civil society, general|Basic education",Completion,2004,2006,81986466.494,77657458.0834,2004.0,USD,77657458.0834,"Agriculture, forestry, fishing"
P149115,1,Burkina Faso - Additional Financing Electricity Sector Support Project,World Bank,DAC,Burkina Faso,BFA,230,Energy generation and supply,Implementation,2014,2014,35000000.0,,2014.0,USD,35000000.0,Energy generation and supply
P125590,1,UGANDA North Eastern Road-corridor Asset Management Project (NERAMP),World Bank,DAC,Uganda,UGA,210,Transport and storage,Implementation,2014,2024,243800000.0,,2014.0,USD,243800000.0,Transport and storage
P055844,1,Public Policy Reform Technical Assistance Project,World Bank,DAC,Panama,PAN,151,"Government and civil society, general",Completion,2001,2010,13119166.5626,15456358.3083,2007.0,USD,3933308.7948,"Government and civil society, general"
P083997,1,Alto Solimoes Basic Services and Sustainable Development Project in Support of the Zona Franca Verde Program,World Bank,DAC,Brazil,BRA,151|120|310|140,"Water supply and sanitation|Agriculture, forestry, fishing|Health|Government and civil society, general",Completion,2008,2014,25316655.7715,17987184.1555,2008.0,USD,25316655.7715,Water supply and sanitation
P083997,1,Alto Solimoes Basic Services and Sustainable Development Project in Support of the Zona Franca Verde Program,World Bank,DAC,Brazil,BRA,151|120|310|140,"Water supply and sanitation|Agriculture, forestry, fishing|Health|Government and civil society, general",Completion,2008,2014,25316655.7715,17987184.1555,2008.0,USD,17987184.1555,Water supply and sanitation
P127201,1,Vietnam Climate Change Development Policy 2,World Bank,DAC,Vietnam,VNM,151|311|310|230|140,"Water supply and sanitation|Agriculture, forestry, fishing|Agriculture|Government and civil society, general|Energy generation and supply",Completion,2012,2013,68729060.1577,,2012.0,USD,68729060.1577,Water supply and sanitation
P113949,1,VN - Mekong Delta Water Management for Rural Dev,World Bank,DAC,Vietnam,VNM,311|140,Water supply and sanitation|Agriculture,Implementation,2011,2017,160000000.0,3000000.0,2011.0,USD,160000000.0,Water supply and sanitation
P113949,1,VN - Mekong Delta Water Management for Rural Dev,World Bank,DAC,Vietnam,VNM,311|140,Water supply and sanitation|Agriculture,Implementation,2011,2017,160000000.0,3000000.0,2011.0,USD,3000000.0,Water supply and sanitation
P086664,1,St. Vincent and the Grenadines: OECS Education Development Project,World Bank,DAC,St. Vincent and the Grenadines,VCT,151|114|113|112,"Post-secondary education|Secondary education|Government and civil society, general|Basic education",Completion,2004,2011,7261658.4609,6950122.16276,2004.0,USD,7261658.4609,Education
P086664,1,St. Vincent and the Grenadines: OECS Education Development Project,World Bank,DAC,St. Vincent and the Grenadines,VCT,151|114|113|112,"Post-secondary education|Secondary education|Government and civil society, general|Basic education",Completion,2004,2011,7261658.4609,6950122.16276,2004.0,USD,3924637.74719,Education
P086664,1,St. Vincent and the Grenadines: OECS Education Development Project,World Bank,DAC,St. Vincent and the Grenadines,VCT,151|114|113|112,"Post-secondary education|Secondary education|Government and civil society, general|Basic education",Completion,2004,2011,7261658.4609,6950122.16276,2004.0,USD,3025484.41557,Education
P120304,1,Sierra Leone Energy Sector Utility Reform Project,World Bank,DAC,Sierra Leone,SLE,230,Energy generation and supply,Implementation,2013,2018,41316553.6342,,2013.0,USD,41316553.6342,Energy generation and supply
P089985,1,IN Dam Rehabilitation and Improvement Project,World Bank,DAC,India,IND,311|410|140,Water supply and sanitation|Agriculture|General environmental protection,Implementation,2010,2018,357461154.415,446826.443019,2010.0,USD,357461154.415,Water supply and sanitation
P089985,1,IN Dam Rehabilitation and Improvement Project,World Bank,DAC,India,IND,311|410|140,Water supply and sanitation|Agriculture|General environmental protection,Implementation,2010,2018,357461154.415,446826.443019,2010.0,USD,446826.443019,Water supply and sanitation
P095382,1,SOLID WASTE MGMT SUPPLMT,World Bank,DAC,Bosnia and Herzegovina,BIH,151|140,"Water supply and sanitation|Government and civil society, general",Completion,2005,2005,9068688.84523,,2005.0,USD,9068688.84523,Water supply and sanitation
P096707,1,Guangdong Technical and Vocational Education and Training Project,World Bank,DAC,China,CHN,111|113,"Education, level unspecified|Secondary education",Completion,2009,2014,20699294.6198,10226799.7804,2009.0,USD,20699294.6198,Education
P096707,1,Guangdong Technical and Vocational Education and Training Project,World Bank,DAC,China,CHN,111|113,"Education, level unspecified|Secondary education",Completion,2009,2014,20699294.6198,10226799.7804,2009.0,USD,10226799.7804,Education
P129408,1,AFCC2/RI-Regional Pastoral Livelihoods Resilience Project,World Bank,DAC,Eastern Africa,Unspecified,311|321,Industry|Agriculture,Implementation,2014,2019,122000000.0,,2014.0,USD,122000000.0,Industry
P057296,1,Emergency Multisector Rehabilitation and Reconstruction Project,World Bank,DAC,"Congo, Democratic Republic of",COD,120|230|160|140|210,Water supply and sanitation|Other social infrastructure and services|Health|Energy generation and supply|Transport and storage,Completion,2002,2010,558209633.341,820417888.518,2005.0,USD,150885369.959,Water supply and sanitation
P057296,1,Emergency Multisector Rehabilitation and Reconstruction Project,World Bank,DAC,"Congo, Democratic Republic of",COD,120|230|160|140|210,Water supply and sanitation|Other social infrastructure and services|Health|Energy generation and supply|Transport and storage,Completion,2002,2010,558209633.341,820417888.518,2007.0,USD,9744326.93855,Water supply and sanitation
P127226,1,Saint Lucia Disaster Vulnerability Reduction Project,World Bank,DAC,OECS Countries,Unspecified,410|160|210|140,Water supply and sanitation|Other social infrastructure and services|General environmental protection|Transport and storage,Implementation,2014,2019,41000000.0,,2014.0,USD,41000000.0,Water supply and sanitation
P078382,1,Kampala Institutional and Infrastructure Development Project,World Bank,DAC,Uganda,UGA,151|410|210|140,"Water supply and sanitation|Transport and storage|General environmental protection|Government and civil society, general",Completion,2007,2013,35855911.2279,14870526.0013,2007.0,USD,35855911.2279,Water supply and sanitation
P078382,1,Kampala Institutional and Infrastructure Development Project,World Bank,DAC,Uganda,UGA,151|410|210|140,"Water supply and sanitation|Transport and storage|General environmental protection|Government and civil society, general",Completion,2007,2013,35855911.2279,14870526.0013,2007.0,USD,14870526.0013,Water supply and sanitation
P107840,1,Regional and Local Roads Program Support Project,World Bank,DAC,"Macedonia, former Yugoslav Republic of",MKD,151|210,"Government and civil society, general|Transport and storage",Implementation,2008,2015,109827306.687,60056892.0378,2008.0,USD,109827306.687,"Government and civil society, general"
P107840,1,Regional and Local Roads Program Support Project,World Bank,DAC,"Macedonia, former Yugoslav Republic of",MKD,151|210,"Government and civil society, general|Transport and storage",Implementation,2008,2015,109827306.687,60056892.0378,2008.0,USD,60056892.0378,"Government and civil society, general"
P133633,1,Additional Financing Energy Efficiency - Industrial Enterprises,World Bank,DAC,Uzbekistan,UZB,230|240,Banking and financial services|Energy generation and supply,Implementation,2013,2013,103291384.086,,2013.0,USD,103291384.086,Banking and financial services
P082243,1,Central America HIV/AIDS Project,World Bank,DAC,Central America,Unspecified,120|151,"Health|Government and civil society, general",Completion,2005,2010,9068688.84523,9123876.71394,2005.0,USD,9068688.84523,Health
P082243,1,Central America HIV/AIDS Project,World Bank,DAC,Central America,Unspecified,120|151,"Health|Government and civil society, general",Completion,2005,2010,9068688.84523,9123876.71394,2005.0,USD,9123876.71394,Health
P085009,1,Private Sector/MSME Competitiveness,World Bank,DAC,Tanzania,TZA,151|114|240|113,"Post-secondary education|Banking and financial services|Government and civil society, general|Secondary education",Implementation,2005,2017,107690680.037,97007756.9257,2005.0,USD,107690680.037,Education
P085009,1,Private Sector/MSME Competitiveness,World Bank,DAC,Tanzania,TZA,151|114|240|113,"Post-secondary education|Banking and financial services|Government and civil society, general|Secondary education",Implementation,2005,2017,107690680.037,97007756.9257,2005.0,USD,97007756.9257,Education
P084632,1,Hydrology Project Phase II,World Bank,DAC,India,IND,151|311|140,"Water supply and sanitation|Agriculture|Government and civil society, general",Completion,2004,2014,122956275.036,55879377.6806,2004.0,USD,122956275.036,Water supply and sanitation
P084632,1,Hydrology Project Phase II,World Bank,DAC,India,IND,151|311|140,"Water supply and sanitation|Agriculture|Government and civil society, general",Completion,2004,2014,122956275.036,55879377.6806,2004.0,USD,55879377.6806,Water supply and sanitation
P100564,1,Haiti Economic Governance Reform Operation II,World Bank,DAC,Haiti,HTI,151|230|111|210,"Education, level unspecified|Energy generation and supply|Transport and storage|Government and civil society, general",Completion,2007,2009,24544224.9477,25701336.7788,2007.0,USD,24544224.9477,Education
P100564,1,Haiti Economic Governance Reform Operation II,World Bank,DAC,Haiti,HTI,151|230|111|210,"Education, level unspecified|Energy generation and supply|Transport and storage|Government and civil society, general",Completion,2007,2009,24544224.9477,25701336.7788,2007.0,USD,25701336.7788,Education
P110617,1,Bahia State Integrated Rural Poverty Additional Financing,World Bank,DAC,Brazil,BRA,151|310|230|140,"Water supply and sanitation|Agriculture, forestry, fishing|Government and civil society, general|Energy generation and supply",Completion,2009,2009,31048941.9297,,2009.0,USD,31048941.9297,Water supply and sanitation
P110156,1,"Swaziland Health, HIV/AIDS and TB Project",World Bank,DAC,Swaziland,SWZ,120|121|160|220,"Communications|Health, general|Health|Other social infrastructure and services",Implementation,2011,2016,20000000.0,,2011.0,USD,20000000.0,Communications
P117819,1,CN-Yunnan Urban Environment-Phase II Additional Financing,World Bank,DAC,China,CHN,140,Water supply and sanitation,Implementation,2010,2010,61279055.0427,,2010.0,USD,61279055.0427,Water supply and sanitation
P113273,1,LR Smallholder Tree Crop Revitalization Support Project,World Bank,DAC,Liberia,LBR,151|311|210,"Agriculture|Transport and storage|Government and civil society, general",Implementation,2012,2016,14727655.7481,,2012.0,USD,14727655.7481,"Agriculture, forestry, fishing"
P130925,1,Second Governance and Competitiveness Development Policy Operation,World Bank,DAC,Sao Tome and Principe,STP,151|322|311,"Agriculture|Mineral resources and mining|Government and civil society, general",Completion,2013,2014,5681026.1247,,2013.0,USD,5681026.1247,"Agriculture, forestry, fishing"
P145196,1,DRC Eastern Recovery Project,World Bank,DAC,"Congo, Democratic Republic of",COD,151|111|310|160|321,"Education, level unspecified|Agriculture, forestry, fishing|Industry|Government and civil society, general|Other social infrastructure and services",Implementation,2014,2018,79100000.0,,2014.0,USD,79100000.0,Education
P085752,1,Tanzania Agricultural Sector Development Project,World Bank,DAC,Tanzania,TZA,151|311|321|310,"Agriculture, forestry, fishing|Industry|Agriculture|Government and civil society, general",Implementation,2006,2015,98829295.6167,160517761.795,2006.0,USD,98829295.6167,"Agriculture, forestry, fishing"
P085752,1,Tanzania Agricultural Sector Development Project,World Bank,DAC,Tanzania,TZA,151|311|321|310,"Agriculture, forestry, fishing|Industry|Agriculture|Government and civil society, general",Implementation,2006,2015,98829295.6167,160517761.795,2006.0,USD,98829292.3444,"Agriculture, forestry, fishing"
